"","BPS_ID","EVT_ID","freq","acres","GROUPVEG","bps_acres","EVT_PHYS","evt_acres"
"310",1614,7302,2934874,652701,"BPS  Hardwood",995739,"EVT  Hardwood",1320325
"311",1614,7362,22935,5101,"BPS  Hardwood",995739,"EVT  Conifer",42970
"312",1614,7366,70456,15669,"BPS  Hardwood",995739,"EVT  Conifer",222611
"313",1614,7407,10649,2368,"BPS  Hardwood",995739,"EVT  Conifer",21155
"314",1614,7409,18,4,"BPS  Hardwood",995739,"EVT  Grassland",647
"315",1614,7466,11,2,"BPS  Hardwood",995739,"EVT  Riparian",25043
"316",1614,7481,27479,6111,"BPS  Hardwood",995739,"EVT  Riparian",1415269
"317",1614,7905,60603,13478,"BPS  Hardwood",995739,"EVT  Developed",29576
"318",1614,7906,11094,2467,"BPS  Hardwood",995739,"EVT  Developed",25348
"319",1614,7907,19033,4233,"BPS  Hardwood",995739,"EVT  Developed",20366
"320",1614,7908,13346,2968,"BPS  Hardwood",995739,"EVT  Developed",15607
"321",1614,7909,6691,1488,"BPS  Hardwood",995739,"EVT  Developed",7036
"322",1614,7925,4683,1041,"BPS  Hardwood",995739,"EVT  Developed",2946
"323",1614,7926,2295,510,"BPS  Hardwood",995739,"EVT  Developed",3573
"324",1614,7927,525,117,"BPS  Hardwood",995739,"EVT  Developed",1260
"325",1614,7928,90,20,"BPS  Hardwood",995739,"EVT  Developed",133
"326",1614,7929,1499,333,"BPS  Hardwood",995739,"EVT  Developed",1648
"327",1614,7970,1037,231,"BPS  Hardwood",995739,"EVT  Agricultural",738
"328",1614,7972,5,1,"BPS  Hardwood",995739,"EVT  Agricultural",4
"329",1614,7973,10942,2433,"BPS  Hardwood",995739,"EVT  Agricultural",8392
"330",1614,7974,15442,3434,"BPS  Hardwood",995739,"EVT  Agricultural",7169
"331",1614,7975,47978,10670,"BPS  Hardwood",995739,"EVT  Agricultural",30293
"332",1614,7976,24029,5344,"BPS  Hardwood",995739,"EVT  Agricultural",19329
